,AGG,DBC,DFE,DIA,DXJ,EEM,EFA,EWG,EWH,EWI,EWT,EWU,EWW,EWY,EWZ,EZU,FEZ,FXI,GDX,GLD,IAU,IBB,ITB,IVV,IWD,IWM,IYR,KBE,KRE,LQD,OIL,SDS,SH,SLV,SPY,USO,VGK,VNQ,VTI,VWO,XHB,XLB,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY,XME,XOP,USDOLLAR
2014-11-13,109.760,21.410,51.170,176.440,54.360,41.100,63.270,26.890,21.950,14.100,15.600,37.960,65.840,57.060,39.650,36.760,37.450,39.680,17.940,111.670,11.240,293.890,25.080,205.490,103.370,116.900,75.330,33.610,40.650,118.360,18.170,22.750,22.120,14.970,204.190,28.290,53.730,79.100,105.160,41.690,32.200,49.140,85.340,24.140,56.240,41.320,48.030,45.130,67.810,69.010,34.630,58.640,10647.308
2014-11-14,109.860,21.640,51.090,176.350,54.620,41.440,63.360,26.920,22.280,14.270,15.650,37.880,65.740,56.600,39.280,36.900,37.510,40.450,19.020,114.470,11.530,288.170,25.120,205.580,103.430,116.690,74.870,33.440,40.520,118.510,18.490,22.720,22.120,15.630,204.240,28.830,53.740,78.450,105.170,42.130,32.270,49.290,86.210,24.060,56.310,41.610,47.760,44.940,67.250,69.280,35.540,60.050,10647.316
2014-11-17,109.730,21.550,50.950,176.490,53.870,41.000,63.110,26.990,21.900,14.410,15.500,37.980,65.890,56.540,38.900,37.040,37.700,39.250,19.390,114.050,11.480,288.840,25.090,205.660,103.640,115.720,75.150,33.380,40.200,118.230,18.420,22.690,22.100,15.500,204.370,28.680,53.890,78.800,105.160,41.600,32.170,49.280,85.760,24.060,56.230,41.530,48.080,45.530,67.580,69.200,35.610,58.530,10647.329
2014-11-18,109.830,21.440,51.610,176.960,54.640,41.220,63.800,27.650,21.540,14.600,15.420,38.200,65.710,56.980,39.760,37.730,38.430,38.820,20.300,115.050,11.590,295.250,25.160,206.910,104.150,116.390,75.510,33.450,40.240,118.330,18.090,22.430,21.960,15.550,205.550,28.200,54.650,79.140,105.780,41.810,32.250,49.870,85.830,24.140,56.650,41.670,48.260,45.660,68.670,69.330,35.640,58.710,10647.338
2014-11-19,109.570,21.330,51.640,176.930,54.900,41.200,63.610,27.660,21.470,14.600,15.590,38.180,66.410,56.140,40.920,37.710,38.440,38.640,19.190,113.680,11.450,294.210,25.170,206.600,103.990,115.150,75.040,33.220,39.840,117.700,18.120,22.510,22.000,15.480,205.220,28.250,54.630,78.430,105.510,41.890,32.410,49.800,86.280,24.090,56.480,41.400,48.460,45.620,68.290,69.620,34.340,58.860,10647.342
2014-11-20,109.770,21.510,51.690,177.250,54.590,41.130,63.230,27.670,21.330,14.410,15.670,38.100,66.320,56.000,41.130,37.490,38.150,38.490,19.710,114.860,11.560,294.020,25.680,206.920,104.280,116.440,75.250,33.460,40.160,118.150,18.430,22.420,21.960,15.600,205.580,28.730,54.400,78.690,105.810,41.820,33.100,50.060,87.360,24.090,56.630,41.610,48.250,45.520,68.000,69.920,35.170,60.820,10647.350
2014-11-21,109.900,21.740,51.590,177.700,54.670,42.440,63.780,27.980,21.760,14.790,15.920,38.360,67.250,56.790,43.950,37.950,38.760,39.910,19.880,115.390,11.620,295.010,25.860,208.040,104.800,116.580,75.800,33.290,39.780,118.660,18.680,22.190,21.840,15.790,206.680,29.100,54.820,79.180,106.370,43.110,33.270,50.670,88.500,24.210,57.180,41.670,48.450,45.700,68.320,70.090,35.770,62.010,10647.355
2014-11-24,109.940,21.550,52.300,177.800,55.070,42.090,64.150,28.370,21.760,14.950,15.810,38.500,66.890,56.830,42.640,38.540,39.270,40.020,19.590,115.110,11.590,300.150,26.080,208.680,104.950,117.970,76.020,33.590,40.300,118.850,18.470,22.070,21.790,15.780,207.260,28.740,55.290,79.460,106.760,42.780,33.600,50.440,87.820,24.370,57.330,41.890,48.420,45.320,68.670,70.740,35.530,61.140,10647.363
2014-11-25,110.180,21.450,52.720,177.960,55.260,41.820,64.260,28.600,21.720,14.990,15.730,38.420,66.600,56.740,42.690,38.760,39.530,39.690,20.390,115.380,11.620,299.670,25.930,208.540,104.820,118.060,76.230,33.620,40.410,119.360,17.970,22.070,21.780,15.980,207.110,28.030,55.500,79.600,106.740,42.500,33.500,50.260,86.390,24.350,57.500,41.910,48.460,45.320,68.760,70.960,35.580,60.130,10647.372
2014-11-26,110.270,21.400,52.770,178.010,55.180,42.350,64.510,28.900,22.020,14.980,15.840,38.720,66.580,57.520,43.250,38.920,39.700,40.930,20.100,115.160,11.600,303.870,25.860,209.040,105.000,118.450,76.800,33.700,40.440,119.770,17.880,21.970,21.740,15.870,207.640,27.900,55.720,80.370,106.980,42.940,33.330,50.300,85.300,24.380,57.390,42.290,48.680,45.520,69.180,70.950,35.590,58.460,10647.380
2014-11-28,110.610,20.420,52.410,178.100,55.400,41.500,63.990,28.790,21.680,14.880,15.810,38.060,65.330,56.880,41.850,38.850,39.620,40.600,18.360,112.110,11.290,303.900,25.950,208.580,104.450,116.690,77.020,33.150,39.650,120.090,16.210,22.060,21.780,14.830,207.200,25.580,55.290,80.570,106.600,42.170,33.470,49.160,79.820,24.400,56.910,42.490,49.300,46.000,69.610,71.810,33.890,51.080,10647.389
2014-12-01,110.080,20.840,52.420,177.600,55.590,40.790,63.930,28.820,21.130,14.740,15.560,38.080,63.750,56.450,40.120,38.780,39.560,39.540,19.720,116.580,11.750,300.620,25.590,207.180,103.930,114.870,76.740,32.570,38.830,119.340,16.750,22.370,21.940,15.780,205.760,26.320,55.260,80.370,105.700,41.400,33.120,48.650,80.100,24.220,56.180,42.000,48.980,46.090,69.440,71.020,32.980,50.110,10647.401
2014-12-02,109.860,20.400,52.320,178.560,56.460,40.780,64.110,28.680,21.420,14.740,15.420,38.340,62.520,56.360,39.520,38.710,39.450,40.510,19.200,115.140,11.610,306.870,25.770,208.480,104.700,116.250,77.010,32.890,39.310,118.540,16.210,22.090,21.790,15.750,207.080,25.580,55.280,80.870,106.360,41.380,33.220,48.940,80.970,24.460,56.660,42.020,49.150,46.400,70.210,71.290,32.380,49.890,10647.414
2014-12-03,109.760,20.280,52.310,178.960,56.700,40.890,64.030,28.570,21.250,14.770,15.740,38.360,62.480,56.340,39.870,38.630,39.310,40.300,19.250,116.330,11.720,308.250,25.700,209.300,105.210,117.370,76.940,33.230,39.860,118.660,16.240,21.920,21.700,15.730,207.890,25.580,55.170,80.790,106.840,41.590,33.350,49.660,81.960,24.560,57.420,42.170,48.800,46.270,70.320,71.410,33.080,51.000,10647.418
2014-12-04,110.090,20.220,52.550,178.830,56.800,40.960,63.820,28.500,21.210,14.520,15.720,38.100,61.960,56.920,39.130,38.430,39.010,41.510,19.200,115.880,11.670,306.200,25.560,209.050,105.020,116.810,77.060,33.200,39.780,118.850,16.050,21.960,21.740,15.770,207.660,25.340,54.970,81.000,106.710,41.540,33.190,49.810,81.250,24.600,57.130,42.170,48.760,46.230,70.230,71.370,32.550,49.330,10647.427
2014-12-05,109.620,20.170,52.580,179.510,57.530,40.880,63.960,28.760,21.490,14.810,15.720,38.180,61.510,56.590,39.330,38.790,39.490,41.980,18.750,114.430,11.540,308.810,25.590,209.440,105.340,117.690,76.660,33.770,40.570,118.360,15.770,21.880,21.690,15.610,208.000,24.960,55.240,80.590,106.950,41.510,33.260,49.770,80.280,24.820,57.260,42.120,48.850,45.870,70.790,71.530,32.540,48.130,10647.436
2014-12-08,109.890,19.820,52.390,178.540,56.500,40.280,63.400,28.550,21.060,14.690,15.570,37.840,60.970,56.620,37.920,38.440,39.090,41.680,18.890,115.780,11.660,313.790,25.550,207.980,104.660,116.220,77.000,33.700,40.420,118.920,15.050,22.180,21.840,15.710,206.610,23.910,54.810,81.100,106.190,40.840,33.100,48.980,77.030,24.940,56.630,41.690,48.750,46.240,71.040,70.950,31.510,44.770,10647.448
2014-12-09,110.060,19.960,52.370,177.960,56.230,39.900,63.060,28.380,20.920,14.480,15.460,37.360,60.220,57.000,37.980,38.110,38.750,40.290,19.770,118.190,11.900,314.920,25.670,207.840,104.610,118.170,77.260,33.900,40.820,119.020,15.270,22.210,21.860,16.320,206.470,24.200,54.300,81.470,106.250,40.380,33.190,49.110,77.870,24.880,56.640,41.680,48.590,46.470,70.740,70.820,32.340,46.940,10647.465
2014-12-10,110.250,19.650,51.990,175.290,54.400,39.310,62.260,28.120,20.810,14.200,15.170,36.960,58.280,56.130,37.220,37.590,38.260,39.900,19.210,117.960,11.880,308.460,24.780,204.600,102.880,115.660,77.080,32.960,39.460,118.980,14.620,22.920,22.200,16.370,203.160,23.280,53.690,81.390,104.510,39.800,32.360,48.100,75.470,24.560,55.560,41.050,48.130,45.890,69.650,69.880,31.300,44.690,10647.478
2014-12-11,110.210,19.470,51.730,176.030,55.180,38.980,62.180,28.240,20.820,14.080,15.180,36.680,57.780,55.650,36.640,37.460,38.180,40.060,19.000,117.690,11.860,310.050,24.900,205.540,103.360,116.120,77.150,33.060,39.640,118.860,14.190,22.710,22.090,16.330,204.190,22.680,53.450,81.540,104.990,39.430,32.630,48.140,75.420,24.620,55.820,41.230,48.530,46.350,69.850,70.450,30.930,44.360,10647.491
2014-12-12,110.560,19.310,51.010,173.000,54.390,38.340,60.980,27.640,20.730,13.740,15.030,35.580,56.430,54.880,35.650,36.680,37.210,39.560,18.650,117.410,11.830,306.100,24.510,202.250,101.580,114.710,76.450,32.580,39.100,119.050,13.710,23.400,22.470,16.300,200.890,21.930,52.260,80.830,103.340,38.840,32.300,46.800,74.020,24.140,54.820,40.620,47.910,45.910,68.780,70.000,30.060,43.930,10647.499
2014-12-15,110.260,19.000,50.480,171.790,52.800,37.790,59.970,27.010,20.480,13.470,15.030,35.120,56.030,55.440,34.350,35.950,36.460,39.450,17.340,114.390,11.520,297.660,24.280,200.820,100.780,113.550,75.550,32.340,38.760,119.330,13.040,23.750,22.600,15.470,199.510,21.060,51.380,79.780,102.590,38.060,32.240,46.550,73.360,23.920,54.640,40.370,47.590,45.520,68.150,69.580,29.360,42.750,10647.516
2014-12-16,110.530,18.890,50.460,170.850,52.290,37.730,60.400,27.390,20.280,13.730,14.900,35.720,55.840,56.240,33.820,36.360,36.830,39.360,17.100,114.950,11.590,293.670,24.040,199.260,100.270,113.390,75.200,32.240,38.840,119.290,13.230,24.120,22.780,15.080,197.910,21.300,51.950,79.670,101.830,37.710,31.920,46.190,74.010,23.690,54.690,39.830,47.410,45.480,67.360,68.510,29.350,43.880,10647.529
2014-12-17,110.390,19.000,51.050,173.590,54.100,38.050,60.530,27.700,20.110,13.770,14.710,35.480,56.890,55.250,35.020,36.550,37.400,40.340,17.980,114.270,11.510,303.380,24.820,203.130,102.400,116.890,76.880,32.980,39.820,119.320,13.280,23.160,22.330,15.100,201.790,21.340,52.530,81.500,104.010,38.880,32.830,47.450,77.080,24.230,55.200,40.580,48.100,46.290,68.620,69.820,30.350,47.440,10647.542
2014-12-18,110.100,18.940,51.920,177.790,54.870,38.570,61.610,28.110,20.230,13.960,14.750,36.300,59.060,55.120,35.650,37.310,38.240,40.530,18.760,115.150,11.590,313.970,25.220,208.110,104.770,118.630,77.570,33.600,40.550,119.440,12.860,22.030,21.800,15.250,206.780,20.740,53.640,82.070,106.470,39.480,33.310,48.530,78.560,24.790,56.590,41.740,49.020,47.200,70.500,70.970,30.620,47.650,10647.559
2014-12-19,110.280,19.220,51.710,177.650,50.210,38.840,61.700,27.830,20.380,13.870,14.880,36.660,59.170,55.290,36.010,37.010,37.530,40.260,18.530,114.770,11.570,317.200,25.320,209.010,105.310,118.900,77.730,33.390,40.150,119.380,13.650,21.820,21.660,15.390,206.520,21.960,53.440,82.030,106.910,39.670,33.280,48.820,80.570,24.680,56.590,41.570,48.620,46.860,70.410,70.870,30.940,50.000,10647.576
2014-12-22,110.450,18.870,52.040,179.360,50.350,39.380,62.000,28.160,20.380,13.910,15.030,36.800,59.280,55.930,36.610,37.260,37.770,41.250,17.460,112.550,11.350,309.080,25.350,209.990,105.780,119.710,79.010,33.360,40.380,119.760,12.980,21.630,21.580,14.990,207.470,20.920,53.500,82.280,106.770,40.010,33.420,48.850,79.750,24.850,57.130,42.070,49.090,46.980,69.740,71.560,30.040,48.580,10647.597
2014-12-23,109.940,19.060,51.910,180.030,50.710,39.020,61.800,28.020,20.360,13.970,14.870,36.480,59.130,55.300,36.470,37.280,37.880,40.660,17.300,112.740,11.360,294.680,25.340,210.320,106.150,119.860,78.610,33.670,40.740,118.850,13.400,21.560,21.550,15.040,207.750,21.560,53.300,82.050,107.010,39.690,33.610,49.230,80.720,24.990,57.340,42.180,49.430,47.100,68.140,71.960,30.190,49.940,10647.610
2014-12-24,109.690,18.810,52.280,180.030,50.490,39.110,62.080,28.170,20.520,14.050,14.990,36.780,59.280,55.610,36.560,37.550,38.030,40.330,17.770,112.770,11.360,299.800,25.350,209.290,105.520,119.760,77.480,33.620,40.660,118.910,13.050,21.560,21.560,15.090,207.770,21.050,53.680,81.710,107.040,39.770,33.610,49.060,80.130,24.950,57.400,42.140,49.380,47.970,68.640,71.840,30.390,49.050,10647.614
2014-12-26,109.740,18.790,52.310,180.190,50.860,39.420,62.240,28.180,20.740,14.060,15.020,36.820,59.260,55.880,36.490,37.510,38.070,41.680,18.240,114.830,11.570,306.610,25.440,209.850,105.700,120.540,77.780,33.640,40.780,119.000,12.870,21.430,21.480,15.350,208.440,20.780,53.720,82.000,107.360,40.040,33.690,49.230,80.110,24.950,57.400,42.320,49.460,48.550,69.130,72.230,30.720,48.810,10647.619
2014-12-29,109.970,18.610,51.830,180.110,50.430,39.180,61.790,28.010,20.760,13.820,15.100,36.500,59.300,55.670,36.530,37.210,37.770,41.590,17.820,113.670,11.460,308.010,25.630,210.210,105.890,121.050,78.120,33.920,41.180,119.230,12.510,21.390,21.460,15.110,208.720,20.300,53.260,82.450,107.590,39.910,34.010,49.230,80.400,25.040,57.490,42.110,49.310,49.110,69.370,72.780,30.820,48.630,10647.631
2014-12-30,110.090,18.590,51.910,179.460,49.410,39.260,61.220,27.660,20.530,13.710,15.120,36.260,59.290,55.220,36.760,36.740,37.180,40.950,18.450,115.200,11.600,304.620,25.680,209.010,105.530,120.340,78.040,33.830,41.140,119.330,12.500,21.630,21.560,15.580,207.600,20.290,52.800,82.390,107.060,40.020,34.000,49.060,79.760,25.010,57.150,41.810,49.090,48.090,69.070,72.440,31.040,47.950,10647.644
2014-12-31,110.120,18.450,51.470,177.880,49.230,39.290,60.840,27.410,20.540,13.600,15.110,36.060,59.390,55.290,36.570,36.330,36.860,41.620,18.380,113.580,11.440,303.350,25.880,206.870,104.400,119.620,76.840,33.550,40.700,119.410,12.540,22.050,21.780,15.060,205.540,20.360,52.410,81.000,106.000,40.020,34.120,48.580,79.160,24.730,56.580,41.350,48.490,47.220,68.380,72.150,30.860,47.860,10647.661
2015-01-02,110.430,18.230,51.700,177.940,49.630,38.770,60.580,27.280,20.520,13.630,14.940,35.720,57.880,54.710,35.360,36.370,36.830,41.680,18.940,114.080,11.500,306.340,25.670,206.730,104.430,118.930,77.790,33.290,40.220,119.830,12.210,22.050,21.810,15.110,205.430,19.890,52.140,82.220,105.920,39.560,33.810,48.650,79.530,24.730,56.510,41.270,48.350,47.440,68.630,71.630,30.870,48.350,10647.670
2015-01-05,110.670,17.970,51.010,174.840,48.500,38.080,59.150,26.330,20.370,12.940,14.750,34.820,56.170,54.030,34.150,35.010,35.260,41.530,19.440,115.800,11.680,305.850,25.400,203.100,102.580,117.340,78.050,32.400,39.100,120.320,11.470,22.850,22.170,15.500,201.720,18.790,50.620,82.670,104.100,38.930,33.450,47.410,76.240,24.210,55.190,40.640,48.010,46.860,68.280,70.260,29.730,45.250,10647.683
2015-01-06,110.950,17.800,50.360,173.390,47.420,37.920,58.480,26.220,20.060,12.800,14.450,34.420,56.700,53.830,34.760,34.650,34.860,41.020,20.470,117.120,11.790,300.810,25.110,201.270,101.610,115.310,78.620,31.560,38.170,120.810,10.980,23.270,22.410,15.830,199.820,18.050,50.050,83.490,103.080,38.740,33.160,46.990,75.120,23.840,54.510,40.150,47.950,46.890,68.050,69.560,29.320,43.880,10647.695
2015-01-07,110.930,17.690,50.920,175.590,48.330,38.740,59.130,26.440,20.440,12.930,14.700,34.720,58.050,54.510,35.700,34.950,35.270,42.100,20.090,116.430,11.730,312.000,25.930,203.760,102.660,116.730,79.640,31.760,38.380,120.970,11.190,22.700,22.110,15.850,202.310,18.370,50.570,84.770,104.310,39.630,34.070,47.520,75.280,24.090,54.920,40.490,48.770,47.350,69.650,70.660,29.450,43.440,10647.708
2015-01-08,110.760,17.760,50.870,178.760,49.170,39.400,59.930,26.940,20.520,13.100,14.990,35.340,58.940,55.570,36.270,35.440,35.800,42.440,19.790,115.940,11.690,314.440,26.540,207.400,104.470,118.710,80.090,32.320,39.210,120.580,11.310,21.890,21.730,15.640,205.900,18.550,51.300,85.090,106.150,40.300,34.890,48.650,76.970,24.450,56.020,41.380,49.510,47.680,70.840,71.720,29.730,44.910,10647.721
2015-01-09,111.030,17.730,51.120,177.220,48.080,39.270,59.640,26.750,20.590,12.860,14.850,35.180,59.210,56.080,36.170,35.110,35.260,42.280,20.710,117.260,11.820,313.320,26.610,205.650,103.510,117.570,80.120,31.510,38.070,120.900,11.120,22.260,21.900,15.770,204.250,18.280,51.000,85.130,105.270,40.100,34.930,48.400,76.360,24.120,55.420,41.250,49.110,47.380,70.210,70.890,29.660,45.260,10647.729
2015-01-12,111.120,17.340,50.790,176.240,47.970,38.950,59.500,26.910,20.780,12.870,14.730,35.040,58.360,56.090,35.320,35.210,35.440,41.900,21.490,118.560,11.940,315.060,26.670,204.090,102.790,117.180,80.560,31.120,37.670,121.130,10.470,22.620,22.070,15.870,202.650,17.410,50.990,85.780,104.520,39.740,35.080,48.290,74.160,23.920,55.040,40.770,48.960,47.270,70.240,70.510,29.270,43.100,10647.742
2015-01-13,111.150,17.270,50.860,175.980,48.150,39.290,59.800,27.030,21.150,12.970,14.840,35.140,58.100,56.580,35.710,35.390,35.610,42.500,20.550,118.160,11.910,314.970,25.990,203.560,102.480,117.270,80.350,30.900,37.500,121.240,10.590,22.730,22.150,16.290,202.080,17.620,51.220,85.650,104.280,40.020,34.550,47.750,73.570,23.840,54.930,40.740,48.950,47.400,69.930,70.510,28.490,42.860,10647.755
2015-01-14,111.420,17.460,51.110,174.060,47.670,39.070,59.630,27.100,21.040,12.970,14.750,34.820,58.030,56.220,36.070,35.460,35.720,42.050,20.310,117.970,11.880,315.570,25.900,202.330,101.780,116.800,80.880,30.430,36.980,121.450,11.040,22.990,22.250,16.130,200.860,18.270,51.160,86.390,103.710,39.870,34.460,47.190,73.800,23.500,54.630,40.510,48.800,47.810,69.820,69.660,27.610,44.030,10647.772
2015-01-15,111.930,17.220,50.700,173.060,47.510,39.160,60.010,27.050,21.200,12.960,15.010,35.020,57.470,56.310,35.530,35.370,35.630,42.470,21.480,120.940,12.180,307.700,24.600,200.430,100.920,114.830,80.990,29.990,36.540,122.080,10.480,23.440,22.480,16.150,199.020,17.450,51.450,86.590,102.660,39.990,33.040,47.100,72.860,23.210,54.370,39.990,48.880,48.190,69.070,68.760,27.560,42.550,10647.785
2015-01-16,111.500,17.550,51.200,174.670,48.600,39.490,60.790,27.690,21.260,13.310,15.120,35.580,58.170,56.230,36.720,36.060,36.400,42.220,22.160,122.520,12.350,317.820,25.100,203.000,102.180,116.700,81.680,30.450,37.130,121.400,11.090,22.850,22.180,16.950,201.630,18.330,52.170,87.340,104.020,40.390,33.650,47.850,75.230,23.490,54.730,40.380,49.270,48.620,70.370,69.670,27.980,44.480,10647.798
2015-01-20,111.690,17.310,51.590,174.900,49.510,39.430,61.000,27.670,21.050,13.570,15.320,35.900,58.350,56.200,36.110,36.360,36.710,41.760,22.940,124.200,12.520,323.230,24.480,203.500,102.080,116.210,81.040,30.220,36.810,121.680,10.500,22.710,22.120,17.180,202.060,17.480,52.530,86.650,104.170,40.250,33.090,47.930,75.320,23.390,55.120,40.720,49.470,48.740,70.370,69.270,27.990,43.730,10647.810
2015-01-21,111.490,17.420,51.740,175.350,49.290,40.300,61.480,27.850,21.240,13.810,15.450,36.260,58.880,56.730,37.310,36.720,37.070,43.090,22.540,124.230,12.520,318.490,24.710,204.500,102.690,115.840,80.920,30.220,36.650,121.630,10.680,22.480,22.010,17.370,203.080,17.770,52.960,86.590,104.640,41.150,33.420,48.400,76.850,23.450,55.570,40.790,49.710,49.210,70.510,69.720,28.320,45.410,10647.823
2015-01-22,111.430,17.400,51.880,177.920,49.780,41.070,61.710,27.800,21.450,13.980,15.700,36.580,60.260,57.380,37.910,36.860,37.220,43.860,22.420,125.230,12.620,320.970,24.980,207.500,104.270,118.200,82.500,31.530,38.300,121.570,10.470,21.800,21.690,17.610,206.100,17.410,53.110,88.130,106.230,42.020,33.840,49.010,77.210,24.030,56.460,41.460,50.210,49.000,71.350,71.030,28.740,45.420,10647.836
2015-01-23,111.710,17.290,51.390,176.410,49.390,40.760,61.360,27.760,21.560,13.630,15.780,36.400,59.700,57.380,36.800,36.550,36.940,43.750,21.740,124.230,12.520,322.410,24.820,206.390,103.420,118.120,82.330,31.120,37.910,122.280,10.160,22.080,21.820,17.510,204.970,17.000,52.810,87.880,105.750,41.660,33.820,48.250,76.660,23.770,55.980,41.450,49.650,49.140,70.940,70.930,27.710,45.520,10647.844
2015-01-26,111.660,17.230,52.320,176.500,50.230,40.780,62.200,28.440,21.710,13.940,15.840,36.940,59.930,57.480,36.530,37.300,37.630,43.730,22.150,122.990,12.390,328.000,25.340,206.940,103.840,119.260,83.140,31.460,38.260,122.250,10.070,21.940,21.740,17.130,205.450,16.870,53.660,88.620,106.190,41.710,34.350,48.460,77.760,23.890,56.060,41.280,49.650,49.110,71.310,71.300,28.000,46.620,10647.857
2015-01-27,111.600,17.320,52.260,173.590,49.900,40.560,62.290,28.210,21.810,13.960,15.830,36.960,59.660,57.250,36.970,37.190,37.510,42.890,22.880,124.400,12.530,325.980,25.260,204.160,102.690,118.690,83.030,31.130,37.820,122.340,10.320,22.520,22.050,17.330,202.740,17.210,53.680,88.650,104.950,41.490,34.400,48.130,77.710,23.630,55.320,40.090,49.080,49.180,70.800,70.730,27.910,47.520,10647.866
2015-01-28,112.070,17.070,51.710,171.720,49.560,40.120,61.360,27.840,21.770,13.530,15.710,36.500,58.570,57.050,35.970,36.340,36.600,42.110,21.970,123.420,12.440,318.980,25.030,201.520,100.940,116.690,82.440,30.310,36.780,123.170,9.850,23.140,22.340,17.230,200.140,16.560,52.640,88.060,103.530,41.000,34.330,47.260,74.650,23.200,54.840,40.020,48.510,48.760,69.780,69.810,27.220,44.830,10647.874
2015-01-29,111.980,16.990,52.470,173.900,50.340,40.120,62.200,28.540,21.940,13.950,15.640,36.740,57.990,56.930,36.000,37.330,37.600,42.390,21.590,120.760,12.160,322.850,25.860,203.450,101.700,118.300,82.580,30.710,37.280,122.880,9.920,22.670,22.120,16.240,201.990,16.680,53.590,88.370,104.520,41.040,35.010,47.880,74.900,23.390,55.470,40.400,48.900,49.410,70.370,70.760,26.810,45.170,10647.887
2015-01-30,112.380,17.400,52.200,171.450,49.220,39.020,61.220,28.050,21.670,13.710,15.230,36.080,56.250,55.650,34.310,36.680,36.890,41.240,22.290,123.450,12.430,321.650,25.340,200.870,100.280,115.700,81.230,30.330,36.850,123.890,10.680,23.280,22.380,16.540,199.450,17.820,52.680,86.550,103.100,39.940,34.290,47.690,75.550,23.010,54.570,39.900,48.020,48.320,69.270,69.990,27.120,46.180,10647.895
